areaNm,areaNm_full,cropsSpchcknCode,crpstDsgnRegistId,exam1,exam2,exam3,exam4,exam5,exam6,exam7,examForm,examinTmrd,exprAreaCode,exprSpchcknCode,exprYear,pajong,rnum,sortSn,spciesCode,spciesNm,srchExaminTmrd,totCnt
진부,진부(국립식량과학원),001,00122021002388,25.2,700,58.4,40880,2021-07-23,68.7,17.3,1,7,0336,002,2021,2021-04-20,46,8,R13003,진부올벼,7,76
영덕,영덕(국립식량과학원),001,00122021002332,14.9,354.62,92.4,32766.888000000002,2021-08-12,65.2,19.7,1,7,0338,002,2021,2021-04-20,47,8,R22009,화영벼,7,76
영덕,영덕(국립식량과학원),001,00122021002333,14.8,352.24,101.1,35611.464,2021-08-13,67.2,18.9,1,7,0338,002,2021,2021-04-20,48,8,R22083,삼덕,7,76
영덕,영덕(국립식량과학원),001,00122021002331,16.5,392.7,80.8,31730.159999999996,2021-08-11,70.6,19.5,1,7,0338,002,2021,2021-04-20,49,8,R23004,화성벼,7,76
청원,청원(충청북도 농업기술원),001,00122021002349,17.2,409.4,89,36437,2021-08-13,65.2,20.5,1,7,2325,002,2021,2021-04-25,50,8,R32001,일품벼,7,76
안동,안동(경상북도 농업기술원),001,00122021002379,16.8,399.8,101.2,40463.8,2021-08-11,66.6,22,1,7,0351,002,2021,2021-04-20,51,8,R32001,일품벼,7,76
화성,화성(경기도 경기도농업기술원),001,00122021002336,17.5125,416.7975,81.2,33843.957,2021-08-14,78.16999999999999,21.190375,1,7,0332,002,2021,2021-04-20,52,8,R32003,대안벼,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122021002341,12.4,279.1,80.4,22440,2021-08-18,59.2,21,1,7,0333,002,2021,2021-04-25,53,8,R32003,대안벼,7,76
청원,청원(충청북도 농업기술원),001,00122021002348,18.5,440.3,75.5,33243,2021-08-12,66,21.8,1,7,2325,002,2021,2021-04-25,54,8,R32003,대안벼,7,76
계화,계화(국립식량과학원),001,00122021002321,13.5,321,123,39536,2021-08-18,71.3,20,1,7,0343,002,2021,2021-04-30,55,8,R32011,남평벼,7,76
영덕,영덕(국립식량과학원),001,00122021002334,16.1,383.18000000000006,101.1,38739.49800000001,2021-08-20,66.8,18.1,1,7,0338,002,2021,2021-04-20,56,8,R32011,남평벼,7,76
익산,익산(전북특별자치도 농업기술원),001,00122021002362,15.6,371.28000000000003,90.9,33608,2021-08-13,76.2,19,1,7,0326,002,2021,2021-04-30,57,8,R32011,남평벼,7,76
안동,안동(경상북도 농업기술원),001,00122021002378,20.7,492.7,83.1,40943.4,2021-08-11,80.8,19.5,1,7,0351,002,2021,2021-04-20,58,8,R32015,새추청,7,76
계화,계화(국립식량과학원),001,00122021002319,12.2,290,112,32533,2021-08-15,75.1,21.4,1,7,0343,002,2021,2021-04-30,59,8,R32016,신동진,7,76
익산,익산(전북특별자치도 농업기술원),001,00122021002361,13.5,321.3,99.1,31707,2021-08-11,80.4,21.6,1,7,0326,002,2021,2021-04-30,60,8,R32016,신동진,7,76
계화,계화(국립식량과학원),001,00122021002322,12.9,307,118,36243,2021-08-12,81.1,22.3,1,7,0343,002,2021,2021-04-30,61,8,R32068,동진1호,7,76
화성,화성(경기도 경기도농업기술원),001,00122021002337,15.1,359.7,114.2,41075,2021-08-16,88.06875,18.562500000000003,1,7,0332,002,2021,2021-04-20,62,8,R32082,삼광,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122021002342,9.9,222.8,92.9,20698,2021-08-19,63.6,19.2,1,7,0333,002,2021,2021-04-25,63,8,R32082,삼광,7,76
청원,청원(충청북도 농업기술원),001,00122021002350,17,404.6,106.9,43251,2021-08-19,72.3,18.1,1,7,2325,002,2021,2021-04-25,64,8,R32082,삼광,7,76
예산,예산(충청남도 농업기술원),001,00122021002355,15.499999999999998,368.9,87.4,32241.86,2021-08-14,81.79166666666667,20.116666666666667,1,7,0350,002,2021,2021-04-25,65,8,R32082,삼광,7,76
예산,예산(충청남도 농업기술원),001,00122021002359,13.933333333333333,331.61333333333334,110.3,36576.950666666664,2021-08-20,74.10416666666667,23.199999999999995,1,7,0350,002,2021,2021-04-25,66,8,R32084,새누리,7,76
익산,익산(전북특별자치도 농업기술원),001,00122021002364,15.2,361.76,91,32782,2021-08-14,84.6,22,1,7,0326,002,2021,2021-04-30,67,8,R32084,새누리,7,76
계화,계화(국립식량과학원),001,00122021002320,13.5,321,125,40179,2021-08-14,72.7,22.2,1,7,0343,002,2021,2021-04-30,68,8,R32088,청호,7,76
예산,예산(충청남도 농업기술원),001,00122021002356,14.616666666666667,347.87666666666666,108.5,37744.61833333333,2021-08-17,67.70833333333333,21.466666666666665,1,7,0350,002,2021,2021-04-25,69,8,R32091,호품,7,76
익산,익산(전북특별자치도 농업기술원),001,00122021002363,15.3,364.14000000000004,91.9,33324,2021-08-10,64.2,21,1,7,0326,002,2021,2021-04-30,70,8,R32091,호품,7,76
예산,예산(충청남도 농업기술원),001,00122021002358,15,357,98.9,35307.3,2021-08-15,78.64583333333333,21.099999999999998,1,7,0350,002,2021,2021-04-25,71,8,R32093,새일미,7,76
안동,안동(경상북도 농업기술원),001,00122021002380,16,380.8,102.7,39108.2,2021-08-09,72.9,19.5,1,7,0351,002,2021,2021-04-20,72,8,R32093,새일미,7,76
화성,화성(경기도 경기도농업기술원),001,00122021002338,20.3,483.4,81.7,39497,2021-08-22,95.55000000000001,17.799999999999997,1,7,0332,002,2021,2021-04-20,73,8,R33009,추청,7,76
청원,청원(충청북도 농업기술원),001,00122021002347,18.5,440.3,77.9,34299,2021-08-21,76.8,18.5,1,7,2325,002,2021,2021-04-25,74,8,R33009,추청,7,76
예산,예산(충청남도 농업기술원),001,00122021002357,18.766666666666665,446.64666666666664,73.3,32739.200666666664,2021-08-19,83.60416666666667,19.200000000000003,1,7,0350,002,2021,2021-04-25,75,8,R33009,추청,7,76
익산,익산(전북특별자치도 농업기술원),001,00122021002360,15.3,364.14000000000004,92.2,33433,2021-08-13,68.6,19.7,1,7,0326,002,2021,2021-04-30,76,8,R46058,예찬,7,76
나주,나주(전라남도 농업기술원),001,00122022002465,14.6,347,108,37667,0817,85.2,20.4,1,7,0352,002,2022,347,1,3,R32006,일미벼,7,76
나주,나주(전라남도 농업기술원),001,00122022002466,13.1,312,133,41529,0815,91.6,20.5,1,7,0352,002,2022,312,2,3,R32016,신동진,7,76
나주,나주(전라남도 농업기술원),001,00122022002468,16.8,400,110,43902,0822,83.2,20.7,1,7,0352,002,2022,400,3,3,R32081,미품,7,76
나주,나주(전라남도 농업기술원),001,00122022002469,16.1,383,99,37897,0820,79.6,20.6,1,7,0352,002,2022,383,4,3,R32092,현품,7,76
나주,나주(전라남도 농업기술원),001,00122022002470,13.3,317,121,38206,0816,87.9,20,1,7,0352,002,2022,317,5,3,R32093,새일미,7,76
나주,나주(전라남도 농업기술원),001,00122022002467,16,381,109,41317,0820,92.7,21,1,7,0352,002,2022,381,6,3,R46054,새청무,7,76
대구,대구(경상북도 농업기술원),001,00122022002471,17,404.6,99.8,40379,0812,85,22.9,1,7,0340,002,2022,404.6,7,4,R22009,화영벼,7,76
대구,대구(경상북도 농업기술원),001,00122022002473,16,380.8,106.2,40441,0811,79.1,21.2,1,7,0340,002,2022,380.8,8,4,R22083,삼덕,7,76
대구,대구(경상북도 농업기술원),001,00122022002472,17,404.6,107.2,43373,0819,77.5,22.5,1,7,0340,002,2022,404.6,9,4,R32001,일품벼,7,76
대구,대구(경상북도 농업기술원),001,00122022002474,17,101.6,120,48552,0814,85.3,20.9,1,7,0340,002,2022,101.6,10,4,R32082,삼광,7,76
대구,대구(경상북도 농업기술원),001,00122022002475,16,380.8,115.7,44059,0817,79.5,21.3,1,7,0340,002,2022,380.8,11,4,R32093,새일미,7,76
진주,진주(경상남도 농업기술원),001,00122022002483,14.8,353,82.8,29240,0816,76.8,20,1,7,0335,002,2022,353,12,6,R32008,동안벼,7,76
진주,진주(경상남도 농업기술원),001,00122022002484,13.1,311,119.1,36987,0813,84.5,21.6,1,7,0335,002,2022,311,13,6,R32068,동진1호,7,76
진주,진주(경상남도 농업기술원),001,00122022002482,12.9,306,111.6,34118,0817,73.6,20.3,1,7,0335,002,2022,306,14,6,R32093,새일미,7,76
진주,진주(경상남도 농업기술원),001,00122022002481,14.8,352,85,29921,0817,63.7,19.1,1,7,0335,002,2022,352,15,6,R46055,해품,7,76
진주,진주(경상남도 농업기술원),001,00122022002485,15.7,374,80.2,29997,0825,73.7,17.6,1,7,0335,002,2022,374,16,6,R46056,영호진미,7,76
철원,철원(국립식량과학원),001,00122022002415,16.072222222222223,446.45061728395075,75.79617208672086,35108.36582072418,0728,77.8,19.1,1,7,0331,002,2022,446.45061728395075,17,8,R12004,진부벼,7,76
운봉,운봉(국립식량과학원),001,00122022002424,14.8,411,86,35346,0718,71.8,18.1,1,7,0330,002,2022,411,18,8,R12004,진부벼,7,76
진부,진부(국립식량과학원),001,00122022002487,18.7,518.1,79.8,41795,0804,82.7,18.7,1,7,0336,002,2022,518.1,19,8,R12004,진부벼,7,76
상주,상주(국립식량과학원),001,00122022002428,15.566666666666664,433,100.86347328786587,43649.00427690158,0731,66.4,19.4,1,7,0329,002,2022,433,20,8,R12005,상주벼,7,76
제천,제천(충청북도 농업기술원),001,00122022002453,16.7,464.2,94.9,44053,0724,66.9,18.5,1,7,0337,002,2022,464.2,21,8,R12005,상주벼,7,76
제천,제천(충청북도 농업기술원),001,00122022002452,15.9,442,90.3,39914,0731,72.9,18.9,1,7,0337,002,2022,442,22,8,R12016,상미,7,76
운봉,운봉(국립식량과학원),001,00122022002425,17.2,478,87,41586,0721,73.2,18.6,1,7,0330,002,2022,478,23,8,R12019,삼천벼,7,76
철원,철원(국립식량과학원),001,00122022002416,15.625,434.0277777777778,87.439054001554,37950.97829928559,0727,72.8,21.2,1,7,0331,002,2022,434.0277777777778,24,8,R12072,태봉,7,76
철원,철원(국립식량과학원),001,00122022002417,15.112009803921568,419.7780501089325,102.97727272727272,43227.5987509903,0803,66.7,20.4,1,7,0331,002,2022,419.7780501089325,25,8,R12079,운광,7,76
운봉,운봉(국립식량과학원),001,00122022002426,14.9,414,108,44712,0724,65,20,1,7,0330,002,2022,414,26,8,R12079,운광,7,76
상주,상주(국립식량과학원),001,00122022002429,14.733333333333334,410,106.77165005537098,43732.24424067922,0731,68.8,20.9,1,7,0329,002,2022,410,27,8,R12079,운광,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122022002440,12.8,309.2,102.1,31569.3,0730,63.3,20.4,1,7,0333,002,2022,309.2,28,8,R12079,운광,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122022002445,13.9,335.7,114.8,38538.36,0731,67.8,21.3,1,7,0344,002,2022,335.7,29,8,R12079,운광,7,76
제천,제천(충청북도 농업기술원),001,00122022002454,14.5,403.1,108.7,43817,0721,66.8,21.6,1,7,0337,002,2022,403.1,30,8,R12079,운광,7,76
안동,안동(경상북도 농업기술원),001,00122022002477,16.6,395.1,100,39510,0717,65.3,18.4,1,7,0351,002,2022,395.1,31,8,R12079,운광,7,76
철원,철원(국립식량과학원),001,00122022002418,17.150000000000002,476.38888888888897,70.24823529411765,33465.47875816994,0801,65.6,20,1,7,0331,002,2022,476.38888888888897,32,8,R12080,조운,7,76
상주,상주(국립식량과학원),001,00122022002430,18.066666666666666,502,90.82373260910997,45616.522448700845,0801,73.1,18.8,1,7,0329,002,2022,502,33,8,R12085,설레미,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122022002446,13.2,320,119,38080,0728,75.1,21.2,1,7,0344,002,2022,320,34,8,R12086,오대1호,7,76
진부,진부(국립식량과학원),001,00122022002489,17.3,481,93.7,45656,0802,79.9,21.5,1,7,0336,002,2022,481,35,8,R12092,한설,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122022002444,15,366.4,96.8,35467.52,0804,77.2,19.2,1,7,0344,002,2022,366.4,36,8,R12093,오륜,7,76
철원,철원(국립식량과학원),001,00122022002414,15.981997477353514,443.944374370931,75.78014184397163,33642.167660662395,0731,70.8,19.4,1,7,0331,002,2022,443.944374370931,37,8,R13002,오대벼,7,76
운봉,운봉(국립식량과학원),001,00122022002423,15.7,436,91,39676,0725,72.3,19.8,1,7,0330,002,2022,436,38,8,R13002,오대벼,7,76
상주,상주(국립식량과학원),001,00122022002427,14.066666666666664,391.0533333333333,86.19780865129702,33707.94039911853,0730,75.1,20.5,1,7,0329,002,2022,391.0533333333333,39,8,R13002,오대벼,7,76
화성,화성(경기도 경기도농업기술원),001,00122022002435,16.7,397.5,93.2,37043.3,0726,78.3,19.9,1,7,0332,002,2022,397.5,40,8,R13002,오대벼,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122022002439,11.7,287.2,72.8,20908.2,0727,67.6,19.6,1,7,0333,002,2022,287.2,41,8,R13002,오대벼,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122022002443,14.3,334.5,83.2,27830.4,0728,74.7,20,1,7,0344,002,2022,334.5,42,8,R13002,오대벼,7,76
제천,제천(충청북도 농업기술원),001,00122022002451,15.1,419.8,88.3,37068,0722,73.4,20.6,1,7,0337,002,2022,419.8,43,8,R13002,오대벼,7,76
안동,안동(경상북도 농업기술원),001,00122022002476,18,428.4,78,33415.2,0725,77.6,19.4,1,7,0351,002,2022,428.4,44,8,R13002,오대벼,7,76
진부,진부(국립식량과학원),001,00122022002486,15.7,435.2,80,35352,0809,70.4,19.1,1,7,0336,002,2022,435.2,45,8,R13002,오대벼,7,76
진부,진부(국립식량과학원),001,00122022002488,22.9,636.1,46.5,29441,0722,64.4,17.6,1,7,0336,002,2022,636.1,46,8,R13003,진부올벼,7,76
영덕,영덕(국립식량과학원),001,00122022002432,14.6,347.5,97.4,33844.6,0816,82.2,21.6,1,7,0338,002,2022,347.5,47,8,R22009,화영벼,7,76
영덕,영덕(국립식량과학원),001,00122022002433,13.1,311.8,90.1,28091.4,0815,78.8,19.8,1,7,0338,002,2022,311.8,48,8,R22083,삼덕,7,76
영덕,영덕(국립식량과학원),001,00122022002431,14.4,342.7,85.8,29405.4,0816,90.5,21.3,1,7,0338,002,2022,342.7,49,8,R23004,화성벼,7,76
청원,청원(충청북도 농업기술원),001,00122022002449,16.1,383.2,99,38282,0824,72.4,20.4,1,7,2325,002,2022,383.2,50,8,R32001,일품벼,7,76
안동,안동(경상북도 농업기술원),001,00122022002479,16.5,392.7,87.1,34204,0818,76.3,21.3,1,7,0351,002,2022,392.7,51,8,R32001,일품벼,7,76
화성,화성(경기도 경기도농업기술원),001,00122022002436,18.3,435.5,81.2,35365.8,0814,86.2,19.2,1,7,0332,002,2022,435.5,52,8,R32003,대안벼,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122022002441,12.4,295.6,75.2,22229.1,0816,72.8,21.4,1,7,0333,002,2022,295.6,53,8,R32003,대안벼,7,76
청원,청원(충청북도 농업기술원),001,00122022002448,17.6,418.9,89,37282,0813,77.7,21.4,1,7,2325,002,2022,418.9,54,8,R32003,대안벼,7,76
계화,계화(국립식량과학원),001,00122022002421,13.2,314,99,31114,0818,76.4,20.7,1,7,0343,002,2022,314,55,8,R32011,남평벼,7,76
영덕,영덕(국립식량과학원),001,00122022002434,13.6,323.7,95.8,31008.5,0821,75.6,18.4,1,7,0338,002,2022,323.7,56,8,R32011,남평벼,7,76
익산,익산(전북특별자치도 농업기술원),001,00122022002462,15.8,376,90.5,34032,0815,76.3,19.2,1,7,0326,002,2022,376,57,8,R32011,남평벼,7,76
안동,안동(경상북도 농업기술원),001,00122022002478,19.6,465.7,75.7,35234,0817,93.1,19.2,1,7,0351,002,2022,465.7,58,8,R32015,새추청,7,76
계화,계화(국립식량과학원),001,00122022002419,12.4,295,105,31000,0817,81.3,22.7,1,7,0343,002,2022,295,59,8,R32016,신동진,7,76
익산,익산(전북특별자치도 농업기술원),001,00122022002461,13.7,326.1,99.5,32443,0814,81,21.7,1,7,0326,002,2022,326.1,60,8,R32016,신동진,7,76
계화,계화(국립식량과학원),001,00122022002422,12.8,305,116,35444,0814,82,23.1,1,7,0343,002,2022,305,61,8,R32068,동진1호,7,76
화성,화성(경기도 경기도농업기술원),001,00122022002437,17,404.6,116.5,47135.9,0817,95.2,17.1,1,7,0332,002,2022,404.6,62,8,R32082,삼광,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122022002442,11.5,280.2,105.2,29477,0820,75.4,18.4,1,7,0333,002,2022,280.2,63,8,R32082,삼광,7,76
청원,청원(충청북도 농업기술원),001,00122022002450,16.5,392.7,108.4,42569,0817,82.1,17.9,1,7,2325,002,2022,392.7,64,8,R32082,삼광,7,76
예산,예산(충청남도 농업기술원),001,00122022002455,16.1,383.2,87.5,33528,0817,85.8,18.8,1,7,0350,002,2022,383.2,65,8,R32082,삼광,7,76
예산,예산(충청남도 농업기술원),001,00122022002459,13,309.4,87,26918,0822,88.8,22.3,1,7,0350,002,2022,309.4,66,8,R32084,새누리,7,76
익산,익산(전북특별자치도 농업기술원),001,00122022002464,15.3,364.1,91.4,33282,0818,84.9,22,1,7,0326,002,2022,364.1,67,8,R32084,새누리,7,76
계화,계화(국립식량과학원),001,00122022002420,13.1,312,106,33000,0815,76,21.3,1,7,0343,002,2022,312,68,8,R32088,청호,7,76
예산,예산(충청남도 농업기술원),001,00122022002456,16.5,392.7,80.5,31612,0821,72.4,19.9,1,7,0350,002,2022,392.7,69,8,R32091,호품,7,76
익산,익산(전북특별자치도 농업기술원),001,00122022002463,15.6,371.3,91.8,34084,0813,64.4,21.1,1,7,0326,002,2022,371.3,70,8,R32091,호품,7,76
예산,예산(충청남도 농업기술원),001,00122022002458,14,333.2,84.9,28289,0818,79.5,19.7,1,7,0350,002,2022,333.2,71,8,R32093,새일미,7,76
안동,안동(경상북도 농업기술원),001,00122022002480,14.5,345.1,94.3,32543,0812,76.7,18.6,1,7,0351,002,2022,345.1,72,8,R32093,새일미,7,76
화성,화성(경기도 경기도농업기술원),001,00122022002438,21.2,504.6,81.3,41020.7,0820,98.7,17.9,1,7,0332,002,2022,504.6,73,8,R33009,추청,7,76
청원,청원(충청북도 농업기술원),001,00122022002447,18.6,442.7,78.5,34752,0818,87.3,18.1,1,7,2325,002,2022,442.7,74,8,R33009,추청,7,76
예산,예산(충청남도 농업기술원),001,00122022002457,15.5,368.9,81.3,29992,0823,82.9,19.1,1,7,0350,002,2022,368.9,75,8,R33009,추청,7,76
익산,익산(전북특별자치도 농업기술원),001,00122022002460,15.5,368.9,93.1,34345,0816,69,19.8,1,7,0326,002,2022,368.9,76,8,R46058,예찬,7,76
나주,나주(전라남도 농업기술원),001,00122023002559,13.7,326,129,42062,0820,83.8,21.1,1,7,0352,002,2023,326,1,3,R32006,일미벼,7,76
나주,나주(전라남도 농업기술원),001,00122023002560,13.7,326,142,46203,0818,89.1,22.5,1,7,0352,002,2023,326,2,3,R32016,신동진,7,76
나주,나주(전라남도 농업기술원),001,00122023002562,16.1,383,103,39506,0823,82.5,19.9,1,7,0352,002,2023,383,3,3,R32081,미품,7,76
나주,나주(전라남도 농업기술원),001,00122023002563,16.1,383,112,42954,0822,79.4,20,1,7,0352,002,2023,383,4,3,R32092,현품,7,76
나주,나주(전라남도 농업기술원),001,00122023002564,13.4,319,136,43277,0819,81.9,22.1,1,7,0352,002,2023,319,5,3,R32093,새일미,7,76
나주,나주(전라남도 농업기술원),001,00122023002561,15.5,369,90,33164,0820,85.9,21.3,1,7,0352,002,2023,369,6,3,R46054,새청무,7,76
대구,대구(경상북도 농업기술원),001,00122023002565,13.1,311.78,95.5,29776.9,0810,67.9,20,1,7,0340,002,2023,311.78,7,4,R22009,화영벼,7,76
대구,대구(경상북도 농업기술원),001,00122023002567,13.9,330.8,109.7,36288.76,0810,73.3,20.2,1,7,0340,002,2023,330.8,8,4,R22083,삼덕,7,76
대구,대구(경상북도 농업기술원),001,00122023002566,13.8,328.4,112,36780.8,0817,72.8,21,1,7,0340,002,2023,328.4,9,4,R32001,일품벼,7,76
대구,대구(경상북도 농업기술원),001,00122023002568,13.7,326.06,105.8,34501.38,0812,78.3,19.5,1,7,0340,002,2023,326.06,10,4,R32082,삼광,7,76
대구,대구(경상북도 농업기술원),001,00122023002569,14,333.2,111.4,37118.48,0815,76.5,20,1,7,0340,002,2023,333.2,11,4,R32093,새일미,7,76
진주,진주(경상남도 농업기술원),001,00122023002577,13.933333333333331,331.6133333333333,102.74731980867557,34072.38121282093,0816,68.33333333333333,17.666666666666668,1,7,0335,002,2023,331.6133333333333,12,6,R32008,동안벼,7,76
진주,진주(경상남도 농업기술원),001,00122023002578,12.766666666666665,303.84666666666663,133.47643097643097,40556.36863075196,0813,68.33333333333333,18.333333333333332,1,7,0335,002,2023,303.84666666666663,13,6,R32068,동진1호,7,76
진주,진주(경상남도 농업기술원),001,00122023002576,12.633333333333334,300.67333333333334,118.23780487804878,35550.954918699186,0818,67.33333333333333,19,1,7,0335,002,2023,300.67333333333334,14,6,R32093,새일미,7,76
진주,진주(경상남도 농업기술원),001,00122023002575,13.816666666666668,328.8366666666667,109.20930232558139,35912.02294573643,0817,67.55000000000001,18.833333333333332,1,7,0335,002,2023,328.8366666666667,15,6,R46055,해품,7,76
진주,진주(경상남도 농업기술원),001,00122023002579,15.133333333333332,360.17333333333334,81.16496598639456,29233.456349206353,0825,68.66666666666667,18.333333333333332,1,7,0335,002,2023,360.17333333333334,16,6,R46056,영호진미,7,76
계화,계화(국립식량과학원),001,00122023002514,12.5,298,122.9,36563,0819,85.2,21.8,1,7,0343,002,2023,298,17,8,R10123,참동진,7,76
익산,익산(전북특별자치도 농업기술원),001,00122023002557,15.2,361.8,99.1,35854,0816,82.3,21.6,1,7,0326,002,2023,361.8,18,8,R10123,참동진,7,76
철원,철원(국립식량과학원),001,00122023002509,20.2,551.7,72.6,40038,0725,85.7,19.3,1,7,0331,002,2023,551.7,19,8,R12004,진부벼,7,76
운봉,운봉(국립식량과학원),001,00122023002518,13.9,386,71.6,27638,0726,72.6,18.3,1,7,0330,002,2023,386,20,8,R12004,진부벼,7,76
진부,진부(국립식량과학원),001,00122023002581,19.633333333333333,545.3703703703703,61.86619261762161,33739.98838127697,0730,75.03333333333333,16.933333333333333,1,7,0336,002,2023,545.3703703703703,21,8,R12004,진부벼,7,76
상주,상주(국립식량과학원),001,00122023002522,19.2,533.76,93.7,50013.312,0730,64.10000000000001,18.933333333333333,1,7,0329,002,2023,533.76,22,8,R12005,상주벼,7,76
제천,제천(충청북도 농업기술원),001,00122023002547,17.8,494.8,82.3,40722,0721,70,16.1,1,7,0337,002,2023,494.8,23,8,R12005,상주벼,7,76
제천,제천(충청북도 농업기술원),001,00122023002546,17.1,475.4,82,38983,0726,66.6,15.8,1,7,0337,002,2023,475.4,24,8,R12016,상미,7,76
운봉,운봉(국립식량과학원),001,00122023002519,14.5,403,88,35464,0727,68.7,18.5,1,7,0330,002,2023,403,25,8,R12019,삼천벼,7,76
철원,철원(국립식량과학원),001,00122023002510,18.2,504.6,96.8,48830,0725,77.8,20.7,1,7,0331,002,2023,504.6,26,8,R12072,태봉,7,76
철원,철원(국립식량과학원),001,00122023002511,17.7,491.2,96.6,47429,0730,66.4,20.2,1,7,0331,002,2023,491.2,27,8,R12079,운광,7,76
운봉,운봉(국립식량과학원),001,00122023002520,14.8,411,134,55074,0801,64.9,20.8,1,7,0330,002,2023,411,28,8,R12079,운광,7,76
상주,상주(국립식량과학원),001,00122023002523,19.9,553.22,115.9,64118.198000000004,0729,69.36666666666666,21.083333333333332,1,7,0329,002,2023,553.22,29,8,R12079,운광,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122023002534,14.4,321.6,104.3,33549,0727,61.3,21.5,1,7,0333,002,2023,321.6,30,8,R12079,운광,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122023002539,14.8,326.4,116.8,38119,0726,58.4,21,1,7,0344,002,2023,326.4,31,8,R12079,운광,7,76
제천,제천(충청북도 농업기술원),001,00122023002548,15.6,433.7,98.1,42546,0721,67.9,18.2,1,7,0337,002,2023,433.7,32,8,R12079,운광,7,76
안동,안동(경상북도 농업기술원),001,00122023002571,14.4,342.7,116.2,39822,0721,68.9,18.9,1,7,0351,002,2023,342.7,33,8,R12079,운광,7,76
철원,철원(국립식량과학원),001,00122023002512,20.5,570.3,67.1,38287,0727,70.8,20.3,1,7,0331,002,2023,570.3,34,8,R12080,조운,7,76
상주,상주(국립식량과학원),001,00122023002524,24.4,678.3199999999999,89.1,60438.31199999999,0801,69.86666666666666,18.15,1,7,0329,002,2023,678.3199999999999,35,8,R12085,설레미,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122023002540,12.7,284.2,102.2,29046,0726,65.1,20.9,1,7,0344,002,2023,284.2,36,8,R12086,오대1호,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122023002538,15,333,92.7,30866,0801,69.6,19.5,1,7,0344,002,2023,333,37,8,R12093,오륜,7,76
예산,예산(충청남도 농업기술원),001,00122023002551,12.7,301.7,113,34088,0819,85.8,20.8,1,7,0350,002,2023,301.7,38,8,R12122,친들,7,76
안동,안동(경상북도 농업기술원),001,00122023002570,17.4,414.1,80.2,33211,0722,67.2,17.9,1,7,0351,002,2023,414.1,39,8,R12123,해담쌀,7,76
철원,철원(국립식량과학원),001,00122023002508,20.2,560.9,69.5,38992,0726,78.2,20.6,1,7,0331,002,2023,560.9,40,8,R13002,오대벼,7,76
운봉,운봉(국립식량과학원),001,00122023002517,14.5,403,86.4,34819,0730,69.7,20.6,1,7,0330,002,2023,403,41,8,R13002,오대벼,7,76
상주,상주(국립식량과학원),001,00122023002521,20.9,581.02,86.2,50083.924,0730,72.51666666666666,19.566666666666666,1,7,0329,002,2023,581.02,42,8,R13002,오대벼,7,76
화성,화성(경기도 경기도농업기술원),001,00122023002529,15.6,371.28000000000003,82.1,30482.088,0722,76,19,1,7,0332,002,2023,371.28000000000003,43,8,R13002,오대벼,7,76
춘천,춘천(강원특별자치도 농업기술원),001,00122023002533,15.2,337.2,81.9,27627,0725,66,21.1,1,7,0333,002,2023,337.2,44,8,R13002,오대벼,7,76
강릉,강릉(강원특별자치도 농업기술원),001,00122023002537,16.7,373.7,70.7,26420,0725,61.9,20.1,1,7,0344,002,2023,373.7,45,8,R13002,오대벼,7,76
제천,제천(충청북도 농업기술원),001,00122023002545,14.8,411.4,80.5,33121,0722,71.2,18.7,1,7,0337,002,2023,411.4,46,8,R13002,오대벼,7,76
진부,진부(국립식량과학원),001,00122023002580,18.099999999999998,502.77777777777777,60.69274733224815,30514.964630935876,0803,63.25,18.416666666666668,1,7,0336,002,2023,502.77777777777777,47,8,R13002,오대벼,7,76
진부,진부(국립식량과학원),001,00122023002582,23.400000000000002,650.0000000000001,46.804907439229815,30423.189835499386,0718,70.6,16.26666666666667,1,7,0336,002,2023,650.0000000000001,48,8,R13003,진부올벼,7,76
영덕,영덕(국립식량과학원),001,00122023002526,14.9,354.62,100,35462,0812,68.5,20.3,1,7,0338,002,2023,354.62,49,8,R22009,화영벼,7,76
영덕,영덕(국립식량과학원),001,00122023002527,14.9,354.62,100.4,35603.848000000005,0812,73.2,20.5,1,7,0338,002,2023,354.62,50,8,R22083,삼덕,7,76
영덕,영덕(국립식량과학원),001,00122023002525,14.7,349.86,91,31837.260000000002,0813,74.6,20.4,1,7,0338,002,2023,349.86,51,8,R23004,화성벼,7,76
청원,청원(충청북도 농업기술원),001,00122023002543,15.9,378.4,108.7,41132,0825,66.2,20.9,1,7,2325,002,2023,378.4,52,8,R32001,일품벼,7,76
안동,안동(경상북도 농업기술원),001,00122023002573,13.5,321.3,104.1,33447.3,0812,82.7,17.7,1,7,0351,002,2023,321.3,53,8,R32001,일품벼,7,76
