day,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,E0,ES0,ET0
2015-01-01,9670000.0,-2.5,0.5,3.5226190882501833,14.734662902967491,0.0,0.30521030538076543,0.29006453039868585,0.17259780323693982
2015-01-02,9450000.0,-6.8,3.8,3.6286466874773073,10.113432043292129,0.010000000000000002,0.19359744982758803,0.1790919304037952,0.162287899667801
2015-01-03,10870000.0,-4.7,2.8,4.48873215936358,3.6634628058566343,0.0,0.06821058516865562,0.05115122221147382,0.08689117930739973
2015-01-04,10210000.0,-3.4,9.6,6.430140555005693,4.8906031248118795,0.0,0.09017014913623202,0.07153702835082962,0.1187692536612343
2015-01-05,9570000.0,1.0,12.0,8.98530743021922,10.679113800078817,0.66,0.09741070150660516,0.07790547007362432,0.10468857091958535
2015-01-06,10880000.0,-2.6,1.8,3.1915522644276546,15.851061290699946,0.0,0.40358692167481947,0.3861361018634622,0.22126483489826415
2015-01-07,9110000.0,-1.9,1.6,3.559182056367176,12.852050072180054,0.0,0.3060306580089046,0.29127549915786494,0.1918290364337178
2015-01-08,9000000.0,-1.0,3.0,4.474650357111268,10.643197498060614,0.0,0.22042081317077913,0.20519087234135674,0.158558092048899
2015-01-09,8310000.000000001,-1.4,5.8,5.005461083876151,9.634548016382766,0.0,0.20507574025705194,0.19038288556231614,0.16721898934226925
2015-01-10,11510000.0,-2.1,6.4,5.153345927403837,7.40474426608604,0.0,0.15761035682327687,0.1372960017520631,0.15328076409361618
2015-01-11,10760000.0,-2.3,5.5,4.277519707666944,12.861029147684604,0.0,0.30903959234089134,0.2904232244904883,0.2113351541669862
2015-01-12,12300000.0,-4.5,2.9,3.3349958773388533,6.255422601503567,0.0,0.16830321346834545,0.1488838824284494,0.16692144526710173
2015-01-13,10030000.0,-1.3,8.8,5.59986201414332,4.6571471616935645,0.0,0.13177118859663978,0.11305508647858234,0.15896831903419542
2015-01-14,3410000.0,-2.7,7.0,5.823255359318597,4.453621450257085,0.04000000000000001,0.08341665959982143,0.07739824510869729,0.10109553348297592
2015-01-15,11900000.0,-2.0,8.0,5.5503158399015575,7.611263002690703,0.0,0.16859247052832577,0.14695030077933738,0.16612040608427064
2015-01-16,6060000.0,-0.6,5.7,5.354339067899816,13.109450236643838,0.06,0.2490200689494923,0.23817129683779834,0.16397475675768697
2015-01-17,10790000.0,-5.3,2.2,3.6286466874773073,10.535448592006006,0.0,0.2099318963509956,0.19340320647688083,0.15290742644701835
2015-01-18,11740000.0,-2.6,4.7,5.339520797089885,9.212531467668889,0.020000000000000004,0.14197717683189054,0.12207347261300168,0.11435071164674737
2015-01-19,11200000.0,-3.5,6.1,4.588409342932568,9.81712255164196,0.0,0.2189500603175944,0.19978488044039663,0.1800278121139057
2015-01-20,12050000.0,-1.5,6.8,4.780230234459634,4.776868168420905,0.0,0.15213084703239343,0.1304824338424224,0.16815745187574765
2015-01-21,2740000.0,2.1,8.0,7.904145207424529,5.237794044321168,0.5,0.06970326448656944,0.06436642846795954,0.07378065246389862
2015-01-22,10020000.0,-1.1,6.2,5.848160844479189,9.026963907241509,0.0,0.1591404177134486,0.141202348974311,0.12953207839513942
2015-01-23,11310000.0,-2.1,5.9,5.097836507893427,3.60958835282933,0.0,0.11076359804852327,0.09098106209076924,0.12648463059179704
2015-01-24,12170000.0,-1.8,8.3,5.7210720098045735,5.363501101384876,0.0,0.1443681020500298,0.12204271043171896,0.15499063529605123
2015-01-25,6320000.0,4.7,13.5,10.1889649877975,7.722004933913493,0.77,0.13019587562568896,0.1163092024580965,0.12815753467921748
2015-01-26,3360000.0,-0.4,8.2,7.048002157629426,11.382474714601944,0.0,0.13005738562729333,0.12375581492342162,0.10571433638926835
2015-01-27,11510000.0,-3.3,1.5,3.372012953915301,13.88464375520337,0.0,0.3364533934267707,0.3183535275799564,0.19308917683971033
2015-01-28,12030000.0,-4.3,2.0,3.244027367559681,6.758250829758398,0.0,0.1959136037018528,0.17718449566275585,0.17063821444961788
2015-01-29,2900000.0,-0.8,3.8,5.853509975064121,7.1353720009495225,0.6900000000000001,0.09203744200416485,0.08703835797841794,0.07901300891137648
2015-01-30,10090000.0,-2.7,3.6,3.774822485558231,13.312975948080318,0.010000000000000002,0.3413207077280999,0.3245966804024069,0.20856380879288688
2015-01-31,12970000.0,-6.1,0.7,3.01377691062812,9.212531467668889,0.0,0.22412057076949696,0.20517957180638707,0.1626594564056458
2015-02-01,14830000.0,-4.5,3.4,3.4404550392632127,6.2614086518399334,0.0,0.19836153455434005,0.17471500503184337,0.17947072650376533
2015-02-02,13910000.0,-4.1,5.8,3.7796626467456975,6.237464450494466,0.0,0.2118001876696219,0.18839328686536172,0.2018375760893866
2015-02-03,11770000.0,-2.0,6.2,4.512761374220775,5.755587398416918,0.0,0.19165127423233413,0.17091525788465411,0.1835194262351009
2015-02-04,11370000.0,-2.7,5.5,4.808633417618042,8.93418012702782,0.0,0.21192166838187113,0.19239370410957463,0.16546570323367896
2015-02-05,12380000.0,-1.4,4.4,4.526949393894661,9.628561966046398,0.0,0.25311853365873516,0.2317776163350293,0.18171850970189873
2015-02-06,12410000.0,-0.7,5.1,4.838692905955602,5.707698995725981,0.0,0.1841183109915744,0.16217627407681245,0.1653288114574522
2015-02-07,9310000.0,-3.9,6.7,4.611466200006287,11.705721432765765,0.0,0.272695384227265,0.25670546801133887,0.19751129342494464
2015-02-08,8400000.0,-4.2,-2.5,2.2686358197984715,19.239165781083695,0.0,0.49946603089945574,0.4875354631829231,0.21226229612422126
2015-02-09,11720000.0,-3.5,1.5,3.217694789694837,10.825772033319808,0.0,0.30266594015073955,0.28430932352302785,0.1961462782859235
2015-02-10,13600000.0,-1.0,7.7,5.47084029226776,9.212531467668889,0.0,0.25605518719663445,0.23102064743054185,0.19659537963690127
2015-02-11,13240000.0,-1.6,9.8,6.109852424892113,8.628891559873102,0.010000000000000002,0.23150033868369344,0.2065023430973215,0.19678132259697717
2015-02-12,13970000.0,-2.9,4.1,3.396159176088465,12.630566209734473,0.0,0.4005350115128189,0.3772476881605574,0.24675657670640297
2015-02-13,15270000.0,-3.9,4.6,3.8076005924971352,7.479569895290628,0.0,0.24629903827965888,0.22108557295493375,0.19819357159672962
2015-02-14,16239999.999999998,0.2,9.5,5.930657810948904,6.189576047803529,0.0,0.24079560089946933,0.20936779109552517,0.21402259491679604
2015-02-15,3620000.0,5.7,11.0,9.66587584618555,14.459304587494607,1.4300000000000002,0.18551536466363747,0.17772569141537925,0.11887304025236989
2015-02-16,3910000.0,3.0,10.7,8.418378564648181,10.828765058487992,0.05,0.17257247879607618,0.16451853552548634,0.13542583459550075
2015-02-17,9320000.0,1.3,5.9,5.524841032058505,12.852050072180054,0.0,0.3197665263412003,0.3024634623329412,0.19419437715332788
2015-02-18,8250000.0,-1.8,4.6,4.876501241490257,11.660826055243012,0.0,0.25272229837424887,0.23855293115820264,0.16186358820005758
2015-02-19,17140000.0,-3.8,7.8,4.952903728308125,5.1180730375938275,0.0,0.2039507799961152,0.17386247305810584,0.1881984958460773
2015-02-20,13870000.0,2.5,10.3,6.840555856011857,10.816792957815256,0.18000000000000002,0.3355616452938682,0.30737834443952616,0.23466186332545674
2015-02-21,2580000.0,5.0,11.7,11.039071212996237,10.439671786624134,0.55,0.03304299353342845,0.027491237461465402,0.03544667781211311
2015-02-22,9410000.0,0.8,6.3,5.410648215788848,10.96345119105625,0.0,0.2987361350562022,0.2812956646807444,0.19853014356187415
2015-02-23,16079999.999999998,-0.9,7.2,4.899311624591945,7.796830563118081,0.0,0.29169023349996576,0.26229365169063634,0.22470992822604918
2015-02-24,17170000.0,-2.0,8.4,4.687111606675051,6.653494948871976,0.0,0.286498190984576,0.2550547088684571,0.24324376114086804
2015-02-25,12040000.0,2.2,11.1,6.360696431400957,6.243450500830832,0.0,0.2719730498812537,0.2473216467729135,0.2453410278024223
2015-02-26,14550000.0,-0.9,6.2,3.9689828491004695,14.160002070676256,0.0,0.5005940600061594,0.47445427478507407,0.28763812506604747
2015-02-27,15170000.0,-4.1,2.4,3.083802297066871,8.853368447486867,0.0,0.3119459086398148,0.288042991336241,0.21516438052142478
2015-02-28,6470000.0,1.1,6.7,5.932462595191463,7.144351076454073,0.34,0.19596754462583066,0.1838332700859348,0.15988707651839945
2015-03-01,12890000.0,-2.1,6.6,4.760882203162216,10.948486065215333,0.0,0.3238586941289533,0.3010272114603345,0.21524451029115138
2015-03-02,19360000.0,-0.3,9.4,4.7223941357309425,4.450628425088901,0.03,0.285359035884575,0.24825804815164448,0.263440112639057
2015-03-03,8289999.999999999,-0.7,9.6,5.275726876249485,12.504859152670766,0.18000000000000002,0.38954558626827834,0.3737109568528768,0.2692658138966722
2015-03-04,17600000.0,-2.7,3.5,3.083802297066871,14.884314161376668,0.0,0.5312834181901286,0.5021671981420285,0.27660933815827565
2015-03-05,17590000.0,-3.1,6.2,3.6076820337205304,5.827420002453322,0.0,0.2930202607712231,0.262642615273131,0.24670741337855065
2015-03-06,17520000.0,0.3,10.9,5.430646792312417,4.645175061020829,0.0,0.2881467999144136,0.25341941648708344,0.26656897577526584
2015-03-07,18480000.0,-3.2,10.8,4.5999249710685,5.845378153462424,0.0,0.3633101157943935,0.3287679556399161,0.2877580452024023
2015-03-08,18470000.0,3.4,14.2,6.3664580142643965,6.132708569608042,0.06999999999999999,0.3935674082014499,0.3533186200379608,0.3535576014866747
2015-03-09,19630000.0,-3.1,8.6,3.4038741980467777,20.412431647011637,0.0,0.8100589678845246,0.7746686226965808,0.3863455821294438
2015-03-10,19520000.0,-1.3,2.2,2.9529383753641616,16.6412199351004,0.0,0.618303398086363,0.5859492837754089,0.2886929877063093
2015-03-11,18960000.0,-2.4,8.2,4.495787776886289,11.909247144202244,0.0,0.44802783407774466,0.41366566232638513,0.2828551236974928
2015-03-12,21270000.0,3.0,9.3,5.038169142723842,7.470590819786078,0.13999999999999999,0.44074406186313375,0.3978545810347534,0.3299566019597543
2015-03-13,10860000.0,-3.1,11.3,7.209357642889314,7.237134856667764,0.73,0.1904144174900047,0.16991001929755764,0.1560730996695012
