day,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,E0,ES0,ET0
2017-08-08,20210000.0,19.3,25.5,20.37106960482212,3.657476755520267,0.82,0.5356228604255828,0.47512954270129226,0.4425401894880472
2017-08-09,7980000.0,19.0,23.3,23.02933689602506,4.669119262366299,0.6000000000000001,0.2281829139899793,0.20472533444904345,0.18664934871511418
2017-08-10,17900000.0,19.1,24.8,21.962511804514293,4.486544727107104,0.37000000000000005,0.4718765542316551,0.4186391267889312,0.3663996317005221
2017-08-11,18400000.0,16.7,24.4,20.20594354033756,3.723323309220304,0.30000000000000004,0.449654090877449,0.39605482498133104,0.3585828587696219
2017-08-12,17430000.0,16.1,24.6,18.931590738048598,4.202207336129669,0.05,0.4513880030047135,0.4007705049726408,0.3761203254972929
2017-08-13,7110000.0,16.7,19.6,18.563773205557858,11.750616810288518,5.19,0.27761935239979735,0.25769837204270735,0.18904044737397735
2017-08-14,4910000.0,16.3,18.3,18.51946859413317,8.802487019627748,2.9800000000000004,0.16170396486798633,0.14814971607997576,0.11904439617135268
2017-08-15,5240000.0,17.9,19.4,21.437118233025025,4.040583977047758,0.7200000000000001,0.12174412811907728,0.10693773896136585,0.09238295715759601
2017-08-16,15170000.0,18.2,23.1,22.002509563165052,2.9002413879698357,0.76,0.35514480755623157,0.31088690646926326,0.2772684012352622
2017-08-17,15900000.0,18.1,22.2,20.92822944854811,3.2055299551245544,0.27999999999999997,0.3712308941296245,0.3251999171643728,0.28717446724614504
2017-08-18,19260000.0,17.0,23.3,19.474722280954957,2.8523529852788987,0.15000000000000002,0.44441928151015775,0.3886610037522491,0.3581943171942912
2017-08-19,12180000.0,17.2,22.0,20.51047219011438,5.11208698725746,1.42,0.3088482498913997,0.27389222689165343,0.2338269274714535
2017-08-20,10360000.0,18.2,20.6,21.605385097712528,9.242461719350723,0.43,0.2581924325731791,0.22855527763838274,0.15065149695863084
2017-08-21,11890000.0,18.5,22.8,21.656090003704136,6.1297155444398586,0.9199999999999999,0.3273188492632063,0.29263022408693395,0.24488220350118733
2017-08-22,17250000.0,20.4,24.4,23.3225697506733,6.228485374989914,0.24,0.4709930266784772,0.41935969017456765,0.3389584760860206
2017-08-23,17420000.0,21.0,25.4,24.321646903249356,9.326266424059863,0.2,0.5343391536428127,0.4816181443564056,0.36109515221306543
2017-08-24,15470000.0,18.3,23.7,23.443191693684568,9.933850533201117,1.1400000000000001,0.38977569223736536,0.34440283823047685,0.22763394338065007
2017-08-25,20020000.0,14.1,25.0,15.724276112308525,5.872315379976074,0.010000000000000002,0.5591585611502569,0.5017481682100493,0.486834253627217
2017-08-26,25440000.0,12.8,22.0,10.745967856031232,5.441319755757648,0.0,0.6526289895728616,0.5822759900117322,0.570686183321188
2017-08-27,24270000.0,15.0,23.4,14.718434962555547,3.118732225247233,0.0,0.5463450297206889,0.47714033197424344,0.4722665399673323
2017-08-28,16170000.000000002,13.7,23.1,19.163438288354854,7.77887241210898,0.35000000000000003,0.3846971030987239,0.33919829016429454,0.27189388501144807
2017-08-29,23560000.0,11.4,20.4,10.03005567860972,6.539759992481001,0.03,0.6338572914597943,0.5704716295793715,0.5365379524543176
2017-08-30,6450000.0,12.1,15.5,11.332796114883497,5.950134034348847,0.0,0.27296098188582707,0.2563180644105595,0.25550577695919185
2017-08-31,24690000.0,10.9,19.9,12.038307368087088,5.237794044321168,0.0,0.541836380074493,0.47604485781580347,0.4344616458048839
2017-09-01,22840000.0,11.4,20.2,12.024836924233119,4.89958220031643,0.0,0.5173188207866151,0.4559869860925071,0.4315897433289564
2017-09-02,20260000.0,11.9,19.5,12.493823758361803,3.690400032370286,0.0,0.4359769361496359,0.38167695502367494,0.37282285894890954
2017-09-03,23590000.0,11.4,20.6,12.317391665967381,4.244109688484238,0.0,0.5072361732602761,0.44364953686901465,0.4282558083916861
2017-09-04,21940000.0,14.0,20.3,13.70142993849589,5.216842868143884,0.0,0.5182813912021014,0.45787726016126146,0.41923329018240346
2017-09-05,3730000.0,15.7,17.0,16.925793438628684,3.28634163466551,0.5,0.10719071413733847,0.09707037083393384,0.1155733775299086
2017-09-06,5700000.0,13.0,19.4,16.458902519949117,3.376132389711016,1.7600000000000002,0.15335361221298668,0.1379314239012996,0.15008236393596625
2017-09-07,15580000.0,13.2,20.2,15.420144861589236,6.012987562880701,0.0,0.3804343303341721,0.33788844409692015,0.3000063471651596
2017-09-08,22420000.0,13.8,21.0,14.15331218321138,3.8909327186385823,0.0,0.4846009218611731,0.4225995755498319,0.4053380444684976
2017-09-09,17690000.0,15.4,22.4,15.805405481357644,3.3462021380291804,0.0,0.41419673826184145,0.36400264330687154,0.36617256840807266
2017-09-10,14730000.0,15.6,21.4,16.18160248412118,6.683425200553811,2.34,0.4265978353428904,0.38508078931652284,0.3506265111360351
2017-09-11,4950000.0,12.7,18.4,16.74486343381145,6.099785292758024,1.02,0.1307335161741566,0.11750491331400459,0.1118790766138491
2017-09-12,21300000.0,11.3,21.2,13.01485705187935,7.590311826513418,0.0,0.5430962442646451,0.48541205998909664,0.4336816863348152
2017-09-13,23190000.0,10.5,19.4,10.305923884159435,5.695726895053248,0.0,0.5361266500460583,0.47487490569112756,0.4582421199348211
2017-09-14,22050000.0,12.3,19.8,12.892677891799975,7.835739890304468,0.0,0.5517071957804435,0.4922155204869797,0.41887385987719783
2017-09-15,16670000.000000002,11.8,17.5,11.441883404144436,13.821790226671517,0.0,0.6264692921188919,0.582701364943129,0.40832268241647507
2017-09-16,14850000.0,13.2,17.0,13.461683142963226,11.37948168943376,0.010000000000000002,0.45318111034444974,0.41384152189000434,0.2996484704269785
2017-09-17,15180000.0,12.1,19.7,15.336585552618484,6.803146207281151,0.010000000000000002,0.3462110125326335,0.30537084498828626,0.26284908219824576
2017-09-18,19470000.0,12.3,19.4,13.79989343408502,6.162638821289878,0.0,0.43703188703604284,0.3846996599287898,0.34188855827275483
2017-09-19,16100000.000000002,12.9,20.0,16.22096410596984,9.472924657300855,0.41,0.38455591894310936,0.3407918298421249,0.26001047212286477
2017-09-20,16550000.0,8.3,17.1,9.907342079036901,5.959113109853397,0.0,0.3930572500044468,0.3513448901532261,0.3415312594722666
2017-09-21,20190000.0,10.1,18.4,11.278596448520005,4.309956242184276,0.0,0.40469812311304354,0.3521158906535531,0.3517411587315627
2017-09-22,20020000.0,10.1,19.4,11.326407811431276,3.9807234736840877,0.0,0.40374829791074307,0.3510794153291327,0.36441102793850755
2017-09-23,17220000.0,11.8,20.3,10.46867216462715,3.2893346598336937,0.0,0.38575496918671287,0.33929480371943643,0.3838443960063249
2017-09-24,15790000.0,13.4,20.8,15.253423912085564,3.80413498876126,0.010000000000000002,0.339491703106022,0.2960584463124535,0.2980480053527613
2017-09-25,19900000.0,14.6,22.0,15.121188417040639,5.291668497348472,0.0,0.466009191454874,0.4101099271728903,0.39716999515835605
2017-09-26,18660000.0,13.1,21.3,13.975621559708687,6.746278729085665,4.34,0.4716498328870851,0.42023001636405455,0.39726791819807855
2017-09-27,2040000.0,12.6,14.6,14.626225603529038,4.821763545943658,0.63,0.056114153801280084,0.0508723412801282,0.07999743147921941
2017-09-28,17450000.0,6.6,18.1,9.674210988922733,10.086494816778478,0.010000000000000002,0.4907402563397681,0.4470976235702965,0.391614312211058
2017-09-29,18830000.0,6.6,14.2,6.859002543065704,4.268053889829706,0.0,0.36744334476024776,0.32243094404620587,0.34660347863425683
2017-09-30,19820000.0,10.4,19.4,7.504034016209714,3.9058978444794996,0.0,0.43729739186406524,0.38499869219214344,0.45515616084809263
2017-10-01,3900000.0,12.4,14.5,13.446822121532302,8.443323999445724,3.5500000000000003,0.168425622474037,0.1584361742048971,0.1416229669716374
2017-10-02,5270000.0,12.1,18.1,15.94718760055604,3.8879396934703987,0.03,0.12287463567385563,0.1089137177509649,0.11916898161847736
2017-10-03,16190000.000000002,10.6,18.6,12.690108876233227,4.369816745547945,0.09000000000000001,0.3199798719881276,0.2775148901087239,0.2844211520885266
2017-10-04,9800000.0,9.7,14.5,10.958162396273227,7.009664943885814,0.06999999999999999,0.26638432539924245,0.24201091808987368,0.2243536788370883
2017-10-05,10350000.0,9.3,13.7,10.651817565550633,8.548079880332146,0.52,0.28610314062626785,0.2607109093419748,0.22116592928862766
2017-10-06,3500000.0,10.2,13.8,13.369038008637,3.340216087692813,0.18000000000000002,0.07605489929858603,0.0673696827632359,0.07980872908617757
2017-10-07,11600000.0,11.8,17.7,14.39594629804627,4.728979765729969,0.010000000000000002,0.23285599751764133,0.20233856305477022,0.19907516224232316
2017-10-08,14430000.0,12.5,20.8,14.060358040746396,2.582980720142382,0.0,0.2790121595452816,0.2396427734544019,0.2713211312712806
2017-10-09,17050000.0,13.5,21.5,14.83542614864534,3.23546020680639,0.0,0.33309493199020174,0.2858605830991363,0.3102367438584913
2017-10-10,15120000.0,14.4,20.9,16.472210616982085,5.282689421843921,0.010000000000000002,0.32623282642939705,0.2842346105925192,0.27614510477997617
2017-10-11,3160000.0,6.3,15.1,11.199305408423841,7.003678893549448,0.06,0.12563521560446683,0.11802673323488284,0.13987845108563465
2017-10-12,1900000.0,2.4,9.6,7.920440716174468,4.968421779184651,1.2300000000000002,0.07362456129605828,0.06958341831996487,0.10586432276789548
2017-10-13,17690000.0,4.5,11.0,6.186230840426046,7.470590819786078,0.0,0.3778451071012836,0.3383292271625066,0.3112325025713121
2017-10-14,16629999.999999998,6.6,13.3,6.608676487365187,5.270717321171187,0.03,0.3469923075707624,0.3076731175884915,0.3340546290607555
2017-10-15,4990000.0,8.1,10.3,9.082121390166124,8.718682314918608,0.09000000000000001,0.21446037773815602,0.20288172299408877,0.17613215050962425
2017-10-16,5080000.0,6.2,11.3,9.437765070598502,4.669119262366299,0.0,0.1292934826979146,0.11764141355458291,0.12960384251424745
2017-10-17,13380000.0,7.6,14.3,9.372695770995634,7.24312090700413,0.0,0.3073668794969524,0.2749594896973352,0.26460219340844043
2017-10-18,7910000.0,6.9,12.1,8.784188532885674,7.934509720854525,0.03,0.24964719018403816,0.23115335204943052,0.21483430384133123
2017-10-19,11390000.0,6.8,13.5,9.924385119123631,4.761903042579988,0.020000000000000004,0.2004857781631019,0.17342332626866233,0.18592881651698873
2017-10-20,14420000.0,6.8,14.5,9.095274627515115,5.16296841511658,0.0,0.2656507207062833,0.23097244538327993,0.2516116450805162
2017-10-21,16100000.000000002,6.6,14.1,8.773982600443192,7.862677116818118,0.0,0.33649522214538446,0.2980553179231916,0.28244659180987786
2017-10-22,15180000.0,2.6,14.2,7.9859195963191105,10.604288170874229,0.0,0.3437527020173401,0.30925087803288254,0.2780731609808966
2017-10-23,15760000.0,4.2,12.0,6.676497812216812,3.630539529006615,0.0,0.23384086313844077,0.19830408947467656,0.24233161717892834
2017-10-24,9600000.0,3.4,10.1,7.354301718408231,3.594623226988413,0.08000000000000002,0.15607387195441375,0.13521292028340384,0.16169834312526415
2017-10-25,15850000.0,4.5,12.5,7.107073924426341,3.3701463393746485,0.0,0.22216730526022146,0.18604799077342662,0.23313295547187934
2017-10-26,12950000.0,7.9,14.4,8.223688959498979,2.448294587574123,0.0,0.20222436981641806,0.17071066784655384,0.22546039521074368
2017-10-27,13230000.0,7.6,15.3,8.702833344072198,4.902575225484614,0.0,0.2670249033489952,0.2346044400176511,0.2771712549686212
2017-10-28,12200000.0,8.0,15.2,10.403303309606557,5.7615734487532855,0.0,0.2347615689767723,0.20476169844923583,0.22360535889857527
2017-10-29,12490000.0,-3.6,11.3,5.044420661433412,14.57902559422195,0.0,0.5562711109767324,0.5313817155013607,0.3050376859470157
2017-10-30,15550000.0,-0.9,5.6,3.6274791539739852,7.742956110090778,0.0,0.3061413729192176,0.2766305359807516,0.2573433735892756
2017-10-31,15150000.0,1.7,9.8,4.887134354941933,4.531440104629857,0.0,0.23746472564198667,0.20547607894852077,0.253423816140358
2017-11-01,12600000.0,3.8,10.2,7.633866885291769,4.998352030866486,0.0,0.18060358569344664,0.15303116447738588,0.1730042834110566
2017-11-02,10930000.0,4.1,12.8,8.884246253469781,3.666455831024818,0.0,0.14843002504065192,0.12355514385229009,0.1590335992026613
2017-11-03,10700000.0,-2.4,12.5,6.652490978672161,11.645860929402096,0.17,0.3320423556415427,0.30991509877844503,0.2328181805306902
2017-11-04,13440000.0,-2.1,6.4,4.750492793125427,5.444312780925832,0.0,0.18017143569595043,0.1548358727701368,0.17651173675857104
2017-11-05,14470000.0,0.6,9.8,4.359274170170581,3.606595327661147,0.0,0.20040880779272388,0.17035007433475863,0.2375769891344163
2017-11-06,13790000.0,3.6,12.8,6.883666478411396,5.926189833003379,0.0,0.2486216844797014,0.21744425262450032,0.2587514089440389
2017-11-07,11430000.0,7.6,14.9,11.101666053258944,6.273380752512667,0.05,0.18670954413444713,0.15882971176766075,0.17624102409525214
2017-11-08,12600000.0,-0.7,11.2,5.557126651128682,10.13139019430123,0.0,0.3130833154173923,0.28686994416907463,0.2756800726475996
2017-11-09,13420000.0,3.8,12.1,4.911515759134083,3.738288435061222,0.0,0.22057594774755138,0.19043660016880212,0.272474364438135
2017-11-10,10180000.0,-2.5,12.4,7.022818725722589,15.928879945072719,0.1,0.3419071253491598,0.3209187167983921,0.2138873804737685
2017-11-11,13600000.0,-3.2,3.8,3.7615403888431183,6.1746109219626115,0.0,0.18679983610499928,0.16276733795946685,0.17696591933373534
2017-11-12,12630000.0,-1.3,8.0,3.0316471160704888,3.9298420458249685,0.0,0.19958780973552354,0.17481792029710425,0.2458033911872875
2017-11-13,9250000.0,-0.2,8.2,5.6705777048648836,6.731313603244747,0.0,0.18031244591590645,0.16179219591304916,0.17905452282286285
2017-11-14,12630000.0,-1.5,6.5,4.0920226785060665,11.286697909220072,0.0,0.3342928889318525,0.31020327380103263,0.2518491068185713
2017-11-15,9190000.0,-6.3,2.3,3.7243318637052942,11.690756306924849,0.010000000000000002,0.19974232840603873,0.1848510408241883,0.14194681465067477
2017-11-16,12630000.0,-3.8,2.7,2.761306670430827,4.268053889829706,0.0,0.1603195423502461,0.13868681479516443,0.18064554930097196
2017-11-17,9960000.0,-8.3,8.0,3.318779868509582,8.239798288009244,0.09000000000000001,0.34782331234864444,0.33050933975326025,0.24535106659268044
2017-11-18,12930000.0,-9.7,-3.6,2.0347811523422257,15.366191213454215,0.0,0.2854817554682708,0.26828584528873656,0.14986028348357155
2017-11-19,11460000.0,-7.0,-2.4,2.8270341185139998,10.807813882310707,0.0,0.18624373355739482,0.169625062328253,0.12414442172236888
2017-11-20,12410000.0,-5.5,0.8,3.461674706985369,7.722004933913493,0.0,0.15540455083359575,0.1355716062053374,0.1329484192946479
2017-11-21,12360000.0,-3.6,4.1,3.6544169521675953,3.8191001146021772,0.010000000000000002,0.1253876334879334,0.10358580941604337,0.1518254066167715
2017-11-22,7240000.0,-6.6,4.9,4.406213893303036,10.867674385674379,0.04000000000000001,0.1573173623021684,0.14505530466771327,0.1371387550022607
2017-11-23,9270000.0,-5.9,-1.2,3.3807757006720913,10.23315305001947,0.27999999999999997,0.15506488566628465,0.14095374680555045,0.11020016989284812
